cell,wave,scored_by,tau,record_id,slot,origin,parent_record_id,status,feasible,on_target,valid,converged,failure,pattern,feed,e_core,case_pair,p_feas,acq,exploit,margin,raw_epi,ao_min,ao_max,pred_f_r,act_f_r,pred_cbc_max,act_cbc_max,pred_f_q,act_f_q,pred_cyclen,act_cyclen,pred_ao_abs,act_ao_abs,pred_max_assembly_burnup,act_max_assembly_burnup,pred_max_pin_burnup,act_max_pin_burnup
alsearch_E1_E2_f117_minFE,0,20260721_105824,0.3,e4581cbc98dbf508ecccbe2204c762f097d2956c7ed313e98c5608b52f7504e0,exploit,local,4888de5ded779f32e4aafd7855a9d0aa643051ce58cbf8815a5d3711ce4209ee,converged,False,False,True,True,,F:E1:0|S:1:M:10:2|S:1:R:12:2|S:1:K:12:2|S:1:T:11:2|S:1:M:17:2|F:E1:0|F:E1:0|F:E2:0|S:1:M:10:1|F:E2:0|F:E2:0|F:E2:0|F:E2:0|S:1:L:15:2|S:1:N:10:2|F:E2:0|S:1:T:9:2|S:1:R:12:1|S:1:S:10:2|S:1:N:11:2|F:E2:0|F:E2:0|S:1:N:15:2|F:E1:0|S:1:R:9:2|F:E2:0|S:1:K:12:1|F:E2:0|S:1:R:14:2|S:1:K:15:2|S:1:T:12:2|S:1:M:11:2|F:E1:0|S:1:K:17:2|F:E2:0|S:1:T:11:1|S:1:S:13:2|S:1:P:14:2|S:1:P:15:2|S:1:N:14:2|S:1:T:10:2|F:E1:0|F:E1:0|S:1:M:17:1|F:E2:0|S:1:K:10:2|S:1:R:11:2|F:E1:0|F:E1:0|F:E2:0|S:1:M:16:2|F:E1:0|F:E1:0|F:E2:0|S:1:K:14:2|F:E1:0|F:E1:0|F:E2:0|F:E1:0|S:1:N:9:2|S:1:R:15:2|F:E1:0|S:1:L:10:2|S:1:R:13:2|F:E2:0|F:E1:0|S:1:S:9:2|F:E2:0,117,5.0,E1_E2,0.0022,0.0022,-1266812793.0662,-20.3167,12.2059,-0.0389,0.0101,1.7366,1.6875,1280.7342,1274.9,2.0073,2.0807,615.1336,616.656,0.0316,0.0389,63.1311,63.514,76.5988,
alsearch_K1_K2_f121_minFE,0,20260721_105824,0.3,de2a5ab5f32f490db22707ef015cf3df41cf97d12851d951c92bf7ad2903b172,explore,elite,e984f7fc0facbd0dbfa89099e3370d22500e29b29a52a35295730ca08d30b423,error,False,False,False,False,non_finite_flux,F:K1:0|F:K1:0|S:1:T:10:2|F:K1:0|S:1:K:16:2|F:K1:0|F:K2:0|F:K1:0|S:1:N:11:2|F:K1:0|F:K1:0|S:1:T:11:2|F:K2:0|S:1:P:9:2|S:1:S:14:2|F:K1:0|F:K1:0|F:K1:0|S:1:T:10:1|F:K2:0|F:K1:0|S:1:K:10:2|F:K1:0|S:1:N:15:2|S:1:N:14:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K2:0|S:1:R:12:2|F:K1:0|S:1:S:10:2|F:K1:0|S:1:R:13:2|F:K1:0|S:1:K:16:1|S:1:R:9:2|S:1:S:9:2|S:1:K:9:2|S:1:N:16:2|S:1:M:10:2|F:K1:0|S:1:M:9:2|F:K1:0|F:K1:0|F:K2:0|S:1:P:14:2|F:K2:0|F:K1:0|S:1:S:11:2|F:K1:0|F:K2:0|S:1:L:11:2|S:1:K:12:2|S:1:R:10:2|F:K1:0|S:1:N:12:2|S:1:K:14:2|F:K1:0|F:K2:0|S:1:K:11:2|S:1:L:12:2|F:K1:0|F:K2:0|S:1:N:11:1|S:1:L:14:2|S:1:T:12:2|S:1:P:16:2,121,5.2,K1_K2,0.0,0.0,-46802437440.1788,-211.483,103.6918,,,3.5994,,1471.5617,,4.1371,,645.1782,,0.0321,,65.2127,,76.4284,
alsearch_K1_K2_f121_minFE,0,20260721_105824,0.3,06fda0c2a71afed0723ce86a373160acea5418e4d9aae47447ba46f941b4d65c,control,elite,f3dd1e4a2e24dc0a8b7c46e55de0435e36543058428830bb9bc9802c982ddd12,converged,False,False,True,True,,F:K1:0|S:1:T:10:2|F:K2:0|F:K1:0|S:1:L:14:2|S:1:P:10:2|F:K2:0|F:K2:0|F:K2:0|S:1:T:10:1|S:1:S:9:2|S:1:N:13:2|S:1:N:14:2|S:1:L:9:2|F:K2:0|S:1:S:12:2|S:1:K:12:2|F:K2:0|F:K2:0|F:K1:0|S:1:P:14:2|S:1:T:11:2|F:K2:0|F:K1:0|S:1:N:16:2|S:1:M:9:2|F:K2:0|F:K1:0|F:K2:0|S:1:K:15:2|F:K1:0|S:1:M:14:2|S:1:K:13:2|S:1:T:9:2|F:K1:0|F:K2:0|S:1:L:14:1|F:K1:0|S:1:N:11:2|F:K2:0|F:K1:0|S:1:T:12:2|F:K1:0|S:1:L:16:2|S:1:P:10:1|S:1:N:15:2|F:K1:0|F:K2:0|F:K1:0|F:K2:0|F:K2:0|S:1:P:11:2|F:K2:0|F:K1:0|S:1:R:9:2|S:1:R:14:2|F:K1:0|S:1:R:13:2|F:K2:0|F:K2:0|F:K1:0|F:K2:0|S:1:M:13:2|F:K2:0|S:1:K:11:2|F:K2:0|S:1:M:12:2|S:1:K:16:2|S:1:R:15:2,121,5.2,K1_K2,0.0,0.0,-2679690171.1994,-42.7465,49.3961,-0.0442,0.0163,1.9694,2.0537,1369.2536,1347.84,2.3392,2.6254,646.8835,649.356,0.041,0.0442,64.4279,63.578,71.6808,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,03691cdff15b099d0dfc3679a3378a073d2fac8a7e4df6dcbc17a76b3f678830,exploit,local,750d35ffa878163799aa25ce3f71e6a0087d8909b111125732a58915353a3f6d,converged,False,False,True,True,,F:K1:0|S:1:M:13:2|S:1:R:11:2|S:1:M:15:2|F:K1:0|S:1:S:14:2|S:1:N:11:2|F:K1:0|F:K2:0|S:1:M:13:1|S:1:L:13:2|F:K2:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:P:16:2|F:K1:0|S:1:P:13:2|S:1:R:11:1|F:K1:0|F:K2:0|S:1:L:10:2|F:K1:0|S:1:S:9:2|F:K2:0|F:K2:0|S:1:T:9:2|S:1:M:15:1|S:1:S:13:2|S:1:K:16:2|S:1:K:11:2|S:1:L:11:2|S:1:P:14:2|F:K1:0|F:K1:0|S:1:P:10:2|F:K1:0|S:1:N:14:2|F:K2:0|F:K2:0|S:1:S:10:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:S:14:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K1:0|S:1:N:11:1|S:1:S:12:2|S:1:R:12:2|F:K1:0|S:1:M:17:2|S:1:R:14:2|S:1:L:16:2|F:K1:0|F:K1:0|F:K1:0|S:1:N:16:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0|S:1:N:9:2|F:K1:0,121,5.2,K1_K2,0.1468,0.1468,-874938277.3065,-4.183,8.5899,-0.0389,0.0085,1.5838,1.6768,1336.6015,1361.05,1.984,2.0454,652.0142,655.401,0.0448,0.0389,61.6542,60.613,70.1166,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,d1f7c01c69ad0d99d155ef49a030f460b240bb3e3e53e58f8b96455b1fca4cfe,exploit,local,f44bdcce8a1111f9c31f8cb7531724ad687d00ae837ebcd28dd5b05b6db8b60b,converged,False,False,True,True,,F:K1:0|S:1:P:14:2|S:1:R:11:2|S:1:M:15:2|F:K1:0|S:1:S:14:2|S:1:N:11:2|F:K1:0|F:K2:0|S:1:P:14:1|S:1:L:13:2|F:K2:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:P:16:2|F:K1:0|S:1:L:10:2|S:1:R:11:1|S:1:S:12:2|F:K2:0|F:K1:0|F:K2:0|S:1:S:9:2|F:K1:0|F:K2:0|S:1:T:9:2|S:1:M:15:1|S:1:S:13:2|S:1:K:16:2|S:1:K:15:2|S:1:L:11:2|S:1:L:17:2|F:K1:0|F:K1:0|S:1:P:10:2|F:K1:0|S:1:N:14:2|F:K2:0|S:1:N:9:2|S:1:S:10:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:S:14:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K1:0|S:1:N:11:1|F:K1:0|S:1:R:12:2|F:K1:0|S:1:M:17:2|S:1:R:14:2|S:1:M:11:2|F:K1:0|F:K1:0|S:1:N:16:2|S:1:P:13:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0|F:K2:0|F:K1:0,121,5.2,K1_K2,0.0592,0.0592,-890701900.2215,-5.8291,17.0645,-0.043,0.0109,1.6002,1.6058,1354.2542,1373.83,1.991,2.005,651.3422,653.835,0.0421,0.043,60.8823,61.196,69.5783,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,3ebfcaa31cab514f982d94141bd1cf32aeefccdbde57a79790427c3a8e5695f2,exploit,local,3db9a1e92cd1d2ff824d8f062cf1c69dbbf7a99782c3b20d59f3d113b52dbfc0,converged,False,False,True,True,,F:K1:0|S:1:K:14:2|S:1:R:11:2|S:1:M:15:2|F:K1:0|S:1:S:14:2|S:1:L:16:2|F:K1:0|F:K2:0|S:1:K:14:1|S:1:L:13:2|F:K2:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:P:16:2|F:K1:0|S:1:R:14:2|S:1:R:11:1|F:K2:0|F:K2:0|F:K1:0|S:1:L:10:2|S:1:S:9:2|F:K1:0|F:K2:0|S:1:T:9:2|S:1:M:15:1|S:1:S:13:2|S:1:K:16:2|S:1:K:11:2|S:1:L:11:2|S:1:P:14:2|F:K1:0|F:K1:0|S:1:P:10:2|F:K1:0|S:1:N:14:2|F:K2:0|S:1:N:9:2|S:1:S:10:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:S:14:1|F:K2:0|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K1:0|S:1:L:16:1|S:1:S:12:2|S:1:R:12:2|F:K1:0|S:1:M:17:2|S:1:P:13:2|S:1:M:11:2|F:K1:0|F:K1:0|F:K2:0|S:1:N:16:2|F:K1:0|F:K1:0|F:K2:0|F:K2:0|S:1:M:14:2|F:K1:0,121,5.2,K1_K2,0.0667,0.0667,-890753366.0569,-5.6345,19.6842,-0.0395,0.0094,1.5983,1.6332,1355.01,1366.98,1.9888,2.0605,653.4253,656.271,0.0413,0.0395,61.5044,60.283,70.2204,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,9416049791b2c9cb596715c1b1cea225c544f60d952ba82ff2176b112a811141,exploit,local,bd144fc34447875d0e508a9d0435470251f17bedd48e4fa8a55e56dac8283626,converged,False,False,True,True,,F:K1:0|S:1:R:12:2|S:1:R:11:2|S:1:M:15:2|F:K1:0|S:1:S:14:2|S:1:N:11:2|F:K1:0|F:K2:0|S:1:R:12:1|S:1:L:13:2|F:K2:0|F:K2:0|S:1:L:10:2|F:K2:0|S:1:P:16:2|F:K1:0|S:1:P:13:2|S:1:R:11:1|F:K1:0|F:K2:0|F:K1:0|F:K2:0|S:1:S:9:2|F:K1:0|F:K2:0|S:1:T:9:2|S:1:M:15:1|S:1:M:10:2|S:1:K:16:2|S:1:K:11:2|S:1:L:11:2|S:1:P:14:2|F:K1:0|F:K1:0|S:1:P:10:2|F:K1:0|S:1:S:13:2|F:K2:0|S:1:N:9:2|S:1:S:10:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:S:14:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K1:0|S:1:N:11:1|S:1:S:12:2|S:1:L:17:2|F:K1:0|S:1:M:17:2|S:1:R:14:2|S:1:M:11:2|F:K1:0|F:K1:0|S:1:N:14:2|S:1:N:16:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0|F:K2:0|F:K1:0,121,5.2,K1_K2,0.0165,0.0165,-914559536.8757,-7.6656,7.5448,-0.0394,0.0089,1.6186,1.6342,1345.2901,1378.37,2.0032,2.0232,650.4485,654.245,0.0428,0.0394,61.2741,60.781,70.007,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,c184c7f673164ff799d65427ca0fe39c7cabb6bd26554998132acdfc20fa2e50,exploit,local,d2ccdf70d5a97aa59e13141994af3dd2e1c53554329975f9d364a31adeef25d3,converged,False,False,True,True,,F:K1:0|S:1:K:16:2|S:1:R:11:2|S:1:M:15:2|F:K1:0|S:1:S:14:2|S:1:N:11:2|F:K1:0|F:K2:0|S:1:K:16:1|S:1:L:13:2|F:K2:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:P:16:2|F:K1:0|S:1:P:13:2|S:1:R:11:1|S:1:S:12:2|F:K2:0|F:K1:0|F:K2:0|S:1:S:9:2|F:K1:0|F:K2:0|S:1:T:9:2|S:1:M:15:1|S:1:S:13:2|S:1:L:17:2|S:1:K:15:2|S:1:L:11:2|S:1:P:14:2|S:1:S:11:2|F:K1:0|S:1:N:14:2|F:K1:0|S:1:P:10:2|F:K2:0|S:1:N:9:2|S:1:S:10:2|F:K1:0|F:K1:0|F:K2:0|S:1:S:14:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K1:0|S:1:N:11:1|F:K1:0|S:1:R:13:2|F:K1:0|S:1:M:17:2|S:1:R:14:2|S:1:M:11:2|F:K1:0|F:K1:0|S:1:L:10:2|S:1:N:16:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0|F:K2:0|F:K1:0,121,5.2,K1_K2,0.0137,0.0137,-919043791.6664,-7.9027,12.8583,-0.0392,0.0029,1.621,1.6541,1364.4933,1380.9,2.0061,2.0813,651.2158,655.578,0.0404,0.0392,61.0872,61.339,69.6356,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,e1b26cea46d6393c7793d56b88903b1a00c837bbe82cd3293d860ac763a32d24,explore,random,,error,False,False,False,False,non_finite_flux,F:K1:0|F:K1:0|F:K1:0|S:1:K:16:2|S:1:M:11:2|S:1:K:17:2|S:1:L:16:2|F:K1:0|F:K1:0|F:K1:0|F:K1:0|F:K2:0|S:1:S:12:2|S:1:S:9:2|S:1:K:13:2|F:K2:0|S:1:L:9:2|F:K2:0|F:K1:0|F:K1:0|S:1:M:12:2|F:K2:0|F:K1:0|F:K1:0|S:1:R:13:2|F:K2:0|S:1:R:10:2|S:1:K:16:1|S:1:P:11:2|F:K1:0|F:K1:0|F:K2:0|S:1:N:16:2|F:K2:0|F:K2:0|S:1:N:12:2|S:1:M:11:1|F:K2:0|S:1:N:11:2|S:1:K:10:2|S:1:M:16:2|S:1:T:9:2|F:K2:0|F:K1:0|S:1:K:17:1|S:1:K:9:2|S:1:R:12:2|S:1:R:15:2|S:1:S:13:2|S:1:T:10:2|S:1:S:11:2|S:1:L:12:2|S:1:L:16:1|S:1:L:17:2|S:1:L:10:2|S:1:K:11:2|F:K2:0|S:1:M:17:2|F:K2:0|F:K1:0|F:K2:0|F:K1:0|F:K1:0|F:K1:0|S:1:N:15:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0,121,5.2,K1_K2,0.0,0.0,-60696765431.5833,-240.8312,125.7766,,,3.7051,,1384.7493,,4.4786,,644.3698,,0.0372,,68.105,,81.0949,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,03f91ee07572dc38e80980ef0f9022c836ae9f839f3b18a5e515dea2e9242ce5,explore,random,,error,False,False,False,False,non_finite_flux,F:K1:0|F:K1:0|F:K1:0|S:1:L:10:2|S:1:P:13:2|F:K2:0|S:1:S:14:2|S:1:S:13:2|F:K2:0|F:K1:0|F:K1:0|F:K1:0|S:1:P:10:2|S:1:K:10:2|F:K2:0|F:K1:0|F:K2:0|S:1:M:15:2|F:K1:0|F:K2:0|F:K1:0|F:K2:0|S:1:M:12:2|S:1:S:10:2|S:1:K:9:2|F:K1:0|S:1:L:11:2|S:1:L:10:1|S:1:P:15:2|S:1:L:13:2|F:K2:0|F:K1:0|S:1:T:12:2|S:1:R:15:2|S:1:N:12:2|F:K2:0|S:1:P:13:1|S:1:L:9:2|F:K1:0|S:1:T:9:2|S:1:R:10:2|F:K2:0|S:1:M:17:2|F:K2:0|F:K2:0|S:1:N:14:2|F:K1:0|S:1:M:11:2|F:K2:0|S:1:K:16:2|S:1:L:17:2|F:K2:0|S:1:S:14:1|S:1:L:14:2|S:1:L:16:2|F:K2:0|S:1:K:17:2|F:K1:0|F:K2:0|S:1:S:13:1|F:K1:0|F:K1:0|S:1:P:9:2|S:1:K:11:2|S:1:S:11:2|F:K2:0|F:K2:0|F:K2:0|F:K2:0,121,5.2,K1_K2,0.0,0.0,-56694565473.0331,-232.1856,115.53,,,3.7224,,1348.8717,,4.5292,,637.5763,,0.0432,,68.3698,,81.7296,
alsearch_K1_K2_f121_minFE,1,champion_wave_00,0.3,180eae8af26c98fd953da2424c646040653056cb06c00ff7bd93d514761a256f,control,heuristic,,error,False,False,False,False,non_finite_flux,F:K1:0|S:1:T:9:2|F:K2:0|S:1:L:17:2|S:1:N:11:2|S:1:M:14:2|S:1:M:13:2|S:1:M:11:2|F:K1:0|S:1:T:9:1|F:K2:0|F:K2:0|S:1:L:15:2|S:1:P:16:2|F:K2:0|S:1:L:12:2|F:K1:0|F:K2:0|F:K2:0|F:K1:0|S:1:S:10:2|F:K1:0|F:K1:0|F:K1:0|S:1:R:14:2|S:1:P:15:2|F:K1:0|S:1:L:17:1|F:K1:0|F:K1:0|F:K2:0|S:1:L:9:2|F:K1:0|S:1:L:13:2|S:1:S:14:2|S:1:K:14:2|S:1:N:11:1|S:1:P:12:2|F:K2:0|F:K1:0|S:1:T:10:2|S:1:T:11:2|S:1:K:15:2|S:1:L:14:2|S:1:M:14:1|F:K1:0|F:K1:0|F:K1:0|S:1:L:10:2|F:K1:0|F:K1:0|F:K2:0|S:1:M:13:1|F:K2:0|F:K1:0|S:1:P:14:2|S:1:M:12:2|F:K1:0|S:1:K:11:2|S:1:M:11:1|S:1:K:10:2|S:1:K:12:2|S:1:P:11:2|S:1:P:10:2|F:K2:0|F:K1:0|S:1:M:17:2|F:K1:0|F:K1:0,121,5.2,K1_K2,0.0,0.0,-18763671849.7185,-132.9138,27.2003,,,2.8711,,1450.4436,,3.1791,,637.6389,,0.0513,,67.048,,77.1553,
alsearch_K1_K2_f121_minFE,2,champion_wave_01,0.3,185e0e562ba821b119d2278ed85eea0583657241ecf3bffb4da985e76ee96e59,exploit,local,3f9f4dfa6e06f9b4b32cff9d26271dc532a54ca6a86411f00879b4fc5305a9f0,converged,False,False,True,True,,F:K1:0|S:1:M:12:2|S:1:R:11:2|F:K1:0|F:K1:0|S:1:M:9:2|F:K1:0|F:K1:0|F:K2:0|S:1:M:12:1|S:1:L:13:2|F:K1:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:N:14:2|F:K1:0|S:1:P:13:2|S:1:R:11:1|S:1:L:16:2|F:K2:0|S:1:N:11:2|F:K2:0|S:1:S:9:2|F:K1:0|F:K2:0|S:1:T:9:2|F:K1:0|S:1:S:13:2|S:1:K:16:2|F:K1:0|S:1:L:11:2|S:1:P:14:2|F:K1:0|F:K1:0|S:1:P:10:2|F:K1:0|S:1:N:9:2|F:K2:0|S:1:P:16:2|S:1:L:10:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:M:9:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|S:1:S:10:2|F:K1:0|S:1:S:12:2|S:1:R:12:2|S:1:L:17:2|S:1:M:17:2|S:1:R:9:2|S:1:R:14:2|F:K1:0|F:K1:0|F:K2:0|S:1:N:16:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0|F:K2:0|F:K1:0,121,5.2,K1_K2,0.0906,0.0906,-882729086.1708,-5.1075,24.5977,-0.033,0.0019,1.593,1.6942,1338.9029,1369.51,1.9629,2.1239,651.2648,654.591,0.0415,0.033,61.7774,61.022,70.4252,
alsearch_K1_K2_f121_minFE,2,champion_wave_01,0.3,a2043d7c6e8622d82156c41524aceafac03acd32c9d7fb7f4bc08f0d49c3cd55,exploit,local,d1572be25672a761c3ea5a5415091216e02e0f7f48df0d40be72a833529bb850,converged,False,False,True,True,,F:K1:0|S:1:M:12:2|S:1:R:11:2|F:K1:0|F:K1:0|S:1:M:9:2|S:1:N:11:2|S:1:L:17:2|F:K2:0|S:1:M:12:1|S:1:L:13:2|F:K1:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:P:16:2|F:K1:0|F:K1:0|S:1:R:11:1|S:1:L:16:2|F:K2:0|S:1:P:13:2|F:K2:0|S:1:T:10:2|F:K1:0|F:K2:0|S:1:T:9:2|F:K1:0|S:1:S:13:2|S:1:L:10:2|F:K1:0|S:1:L:11:2|S:1:P:14:2|F:K1:0|F:K1:0|S:1:P:10:2|F:K1:0|S:1:N:14:2|F:K2:0|S:1:N:9:2|S:1:K:16:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:M:9:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|S:1:S:10:2|S:1:N:11:1|S:1:S:12:2|S:1:R:12:2|F:K1:0|S:1:M:17:2|S:1:R:14:2|S:1:M:15:2|S:1:L:17:1|F:K1:0|F:K2:0|S:1:N:16:2|F:K1:0|F:K2:0|F:K2:0|F:K2:0|F:K2:0|F:K1:0,121,5.2,K1_K2,0.0749,0.0749,-884570213.16,-5.4374,30.098,-0.0404,0.0076,1.5963,1.6452,1324.9997,1378.33,1.9668,2.0623,649.6567,654.188,0.0433,0.0404,61.4384,61.235,70.2903,
alsearch_K1_K2_f121_minFE,2,champion_wave_01,0.3,88377304ce5f07ee79020e23dab67949d1fff970e6285be457c588b87e5ee572,exploit,local,0e0ccd42ed42946ea92cc1ba089c1f4fdba02aa4dcb8f2849eeeca71128a3e59,converged,False,False,True,True,,F:K1:0|S:1:S:9:2|F:K2:0|F:K2:0|S:1:M:15:2|S:1:M:9:2|S:1:T:10:2|F:K2:0|S:1:N:14:2|S:1:S:9:1|S:1:N:10:2|F:K2:0|S:1:L:16:2|F:K2:0|S:1:S:11:2|F:K1:0|S:1:R:15:2|F:K1:0|F:K2:0|S:1:P:14:2|S:1:L:9:2|S:1:R:10:2|S:1:R:14:2|F:K2:0|F:K2:0|F:K1:0|S:1:K:13:2|F:K2:0|S:1:R:11:2|F:K2:0|S:1:P:11:2|S:1:T:12:2|S:1:N:16:2|S:1:L:14:2|S:1:K:16:2|F:K1:0|S:1:M:15:1|F:K2:0|S:1:S:14:2|F:K2:0|S:1:M:13:2|S:1:L:15:2|F:K2:0|F:K2:0|S:1:M:9:1|S:1:R:13:2|F:K2:0|S:1:N:15:2|F:K1:0|F:K2:0|F:K1:0|F:K1:0|S:1:T:10:1|S:1:S:13:2|F:K2:0|F:K1:0|F:K1:0|F:K1:0|F:K1:0|F:K2:0|F:K1:0|F:K1:0|S:1:L:10:2|F:K1:0|S:1:P:15:2|S:1:N:14:1|S:1:L:12:2|F:K2:0|S:1:L:17:2,121,5.2,K1_K2,0.0398,0.0398,-897609400.5445,-6.4456,19.0665,-0.0419,0.0078,1.6064,1.6503,1296.1435,1334.05,1.9936,2.0563,650.7086,654.481,0.0457,0.0419,61.219,61.359,70.4329,
alsearch_K1_K2_f121_minFE,2,champion_wave_01,0.3,8109e5ba9db63cb1c47dc89d76d119a9003846d104efa94535036fbd2f15a3b8,exploit,local,a54ee6e1ef2c84cd8ad87452fb4442444ec2810ff2eba6980341bea07549d4c5,converged,False,False,True,True,,F:K1:0|S:1:M:12:2|S:1:R:11:2|F:K1:0|F:K1:0|S:1:M:9:2|S:1:P:10:2|F:K1:0|F:K2:0|S:1:M:12:1|S:1:L:13:2|F:K1:0|F:K2:0|S:1:M:10:2|F:K2:0|S:1:P:16:2|F:K1:0|S:1:P:13:2|S:1:R:11:1|S:1:L:16:2|F:K2:0|F:K2:0|S:1:N:9:2|S:1:S:9:2|F:K1:0|F:K2:0|S:1:T:9:2|F:K1:0|S:1:S:13:2|S:1:K:16:2|F:K1:0|S:1:L:11:2|S:1:P:14:2|F:K1:0|F:K1:0|S:1:M:13:2|F:K1:0|S:1:N:14:2|F:K2:0|F:K2:0|S:1:L:10:2|F:K1:0|S:1:S:11:2|F:K2:0|S:1:M:9:1|S:1:M:14:2|S:1:K:17:2|F:K1:0|F:K1:0|F:K1:0|F:K2:0|S:1:S:10:2|S:1:P:10:1|S:1:S:12:2|S:1:R:12:2|S:1:L:17:2|S:1:M:17:2|S:1:R:14:2|S:1:M:11:2|F:K1:0|F:K1:0|F:K1:0|S:1:N:16:2|F:K1:0|F:K1:0|F:K2:0|F:K2:0|F:K2:0|F:K1:0,121,5.2,K1_K2,0.028,0.028,-906199976.0043,-6.9533,18.3952,-0.0432,0.0061,1.6115,1.6688,1349.7815,1369.83,1.9802,2.0759,652.3924,656.023,0.0418,0.0432,61.4003,61.264,69.7929,
alsearch_K1_K2_f121_minFE,2,champion_wave_01,0.3,f165f029cb6f86b17987237c35e995048d48e6ecbbb25880d60fb3e133032053,exploit,local,45f33999a799d9fa9ce02da101497e02397f9cd5304f7158aac3c85967736ac5,converged,False,False,True,True,,F:K1:0|F:K2:0|S:1:K:15:2|S:1:S:10:2|S:1:K:14:2|F:K1:0|S:1:R:10:2|F:K1:0|F:K2:0|F:K2:0|S:1:M:11:2|S:1:N:10:2|S:1:S:12:2|F:K1:0|S:1:R:13:2|F:K2:0|F:K1:0|S:1:M:13:2|S:1:K:15:1|S:1:K:16:2|F:K1:0|F:K2:0|S:1:K:17:2|F:K2:0|F:K2:0|S:1:N:15:2|F:K2:0|S:1:S:10:1|S:1:P:15:2|S:1:P:13:2|S:1:P:11:2|S:1:N:16:2|S:1:S:9:2|F:K1:0|F:K1:0|S:1:S:13:2|S:1:K:14:1|S:1:R:11:2|S:1:K:9:2|F:K1:0|S:1:L:11:2|F:K1:0|F:K2:0|F:K1:0|F:K1:0|F:K2:0|S:1:M:15:2|F:K1:0|S:1:R:14:2|F:K2:0|F:K2:0|S:1:P:14:2|S:1:R:10:1|F:K1:0|S:1:M:14:2|F:K1:0|F:K2:0|F:K1:0|S:1:R:12:2|F:K1:0|F:K2:0|S:1:T:11:2|S:1:L:17:2|F:K1:0|S:1:T:9:2|F:K2:0|F:K1:0|F:K1:0|S:1:P:9:2,121,5.2,K1_K2,0.0258,0.0258,-909447303.9943,-7.0704,23.5638,-0.0602,0.0183,1.6127,1.666,1328.7966,1342.61,1.9938,2.1135,653.8202,655.202,0.0494,0.0602,61.8691,61.764,70.66,
